Year,Month,Day,Hour,Minute,Temperature daily mean [2 m above gnd],Relative Humidity daily mean [2 m above gnd],Mean Sea Level Pressure daily mean [MSL],Total Precipitation (high resolution) daily sum [sfc],Total Precipitation (low resolution) daily sum [sfc],Total Cloud Cover daily mean [sfc],High Cloud Cover daily mean [high cld lay],Medium Cloud Cover daily mean [mid cld lay],Low Cloud Cover daily mean [low cld lay],Sunshine Duration daily sum [sfc],Wind Speed daily mean [10 m above gnd],Wind Direction daily mean [10 m above gnd],Temperature daily max [2 m above gnd],Temperature daily min [2 m above gnd],Relative Humidity daily max [2 m above gnd],Relative Humidity daily min [2 m above gnd],Mean Sea Level Pressure daily max [MSL],Mean Sea Level Pressure daily min [MSL],Total Cloud Cover daily max [sfc],Total Cloud Cover daily min [sfc],High Cloud Cover daily max [high cld lay],High Cloud Cover daily min [high cld lay],Medium Cloud Cover daily max [mid cld lay],Medium Cloud Cover daily min [mid cld lay],Low Cloud Cover daily max [low cld lay],Low Cloud Cover daily min [low cld lay],Wind Speed daily max [10 m above gnd],Wind Speed daily min [10 m above gnd]
2016,9,7,0,0,65.48,69.42,1018.03,0,0,20.25,3.83,0,20.17,589.23,4.51,136.41,77.41,54.07,92,45,1021.8,1014.9,100,0,21,0,0,0,100,0,9.56,1.2
2016,9,8,0,0,71.61,62,1014,0,0,0.96,3.21,0,0,780.51,4.47,185.6,83.77,60.76,88,38,1014.9,1012.6,6.6,0,22,0,0,0,0,0,7.87,0.45
2016,9,9,0,0,71.05,62.83,1015.95,0,0,4.2,4,0,3.79,744.41,5.51,194.32,81.03,59.76,86,48,1017.7,1014.4,10,0,21,0,0,0,10,0,9.49,2.62
2016,9,10,0,0,72.57,64.38,1015.67,0,0,2.17,3.08,0,1.25,753.2,1.76,129.93,81.46,63.54,84,45,1016.5,1014.6,10,0,17,0,0,0,10,0,4.08,0.32
2016,9,11,0,0,73.28,62.79,1016.7,0,0,12.53,23.71,2.29,4.58,739.8,4.65,117.62,82.87,64.27,79,42,1017.9,1015.5,100,0,100,0,50,0,100,0,7.44,1.8
2016,9,12,0,0,73.36,64.79,1016.32,0,0,53.19,42.92,52.25,0,359.98,4.81,160.75,85.26,61.23,84,41,1017.5,1015.1,100,0,100,0,100,0,0,0,6.58,0.89
2016,9,13,0,0,74.47,56.88,1014.06,0,0,0,0,0,0,763.62,5.01,118.09,85.33,65.21,73,36,1016.7,1011.6,0,0,0,0,0,0,0,0,7.5,3.41
2016,9,14,0,0,72.37,63.58,1010.95,0,0,0.51,1.71,0,0,758.39,4.63,114.08,83.8,63.37,86,42,1012.5,1009,4.2,0,14,0,0,0,0,0,7.85,1.41
2016,9,15,0,0,65.14,74.58,1011.73,0.4,5.6,70.25,55.62,61.92,64.62,64.81,7.58,222.62,70.88,60.06,87,64,1014.8,1009,100,0,100,0,100,0,100,0,14.53,1.79
2016,9,16,0,0,64.56,64.21,1014.74,1.1,0.5,90.26,21.83,58.92,71.67,100.72,4.64,197.34,70.57,59.94,85,43,1016.4,1013,100,1.2,100,0,100,0,100,0,13.83,0.95
2016,9,17,0,0,59.7,76.46,1015.18,0.2,0,75.46,60.92,62.62,52.29,213.89,7.08,264.58,66.69,55.67,86,58,1016.4,1013.7,100,24,100,0,100,0,100,0,11.77,3.85
2016,9,18,0,0,56.87,89.46,1013.58,31.5,33.9,100,65.75,86.12,100,0,7.18,265.67,60.3,54.28,93,84,1015.4,1011.6,100,100,100,0,100,0,100,100,12.11,2.91
2016,9,19,0,0,59.69,79.25,1017.5,1.6,0.1,44.81,8.88,1.38,42.62,491.37,5.36,275.65,63.77,56.03,94,62,1018.7,1014.9,100,0,44,0,33,0,100,0,7.65,0.5
2016,9,20,0,0,59.41,72.42,1016.69,0,0,90.92,21.21,89.67,19.12,1.91,3.34,129.09,66.16,51.35,90,57,1018.6,1015.3,100,33,100,0,100,33,100,0,6.61,1.36
2016,9,21,0,0,57.95,65.79,1017.51,0,0,9.75,0,0,9.75,633.49,2.91,101.9,67.19,49.06,82,47,1019.2,1016.6,100,0,0,0,0,0,100,0,4.8,0.63
2016,9,22,0,0,59.41,62.33,1020.62,0,0,9.64,12.38,8.5,0,655.86,3.6,91.24,69.98,46.71,81,44,1021.7,1019.7,100,0,100,0,100,0,0,0,6.5,0.67
2016,9,23,0,0,62.87,62.08,1024.29,0,0,50.88,19.92,50.46,3.75,247.05,2.74,238,72.03,53.83,82,43,1025.9,1021.6,100,0,100,0,100,0,10,0,6.26,0.45
2016,9,24,0,0,62.58,66.33,1023.82,0,0,0.1,0.33,0,0,724.67,6.54,118.34,74.01,52.92,83,42,1026.4,1021.3,1.2,0,4,0,0,0,0,0,10.19,1.57
2016,9,25,0,0,65.09,62.67,1020.77,0,0,1.25,0,0,1.25,716.42,3.33,146.12,75.54,55.81,80,44,1022.5,1018.6,10,0,0,0,0,0,10,0,5.42,0.22
2016,9,26,0,0,61.41,76.08,1022.41,0.1,0,37.04,14.12,6.88,35.46,426.57,7.89,309.91,69.44,55.58,95,60,1024,1020.7,100,0,100,0,53,0,100,0,12.21,2.25
2016,9,27,0,0,62.29,74.62,1025.82,0,0,19.18,11.42,16.67,3.29,679.88,2.98,198.01,69.46,55.02,93,56,1028.8,1022.7,100,0,100,0,100,0,14,0,5.41,0.71
2016,9,28,0,0,63.44,64.79,1029.29,0,0,12.85,41.21,2.17,0.71,584.14,4.29,204.31,74.82,53.64,86,41,1031.1,1028.2,40,0,100,0,40,0,5,0,10.09,0.95
2016,9,29,0,0,67.05,56.75,1023.19,0,0,9.42,18.46,7,0,709.23,5.26,184.96,78.76,58.41,75,40,1028.1,1018.9,68,0,100,0,68,0,0,0,11.11,0.71
2016,9,30,0,0,66.38,49.38,1016.42,0,0,23.33,22.17,9.58,18.42,674.26,5.55,209.16,76.1,56.84,72,37,1018.8,1014.1,100,0,100,0,100,0,100,0,12.35,1.12
2016,10,1,0,0,62.73,72.58,1012.6,7.9,3.3,99.54,57.62,90.92,72.54,3.19,4.55,209.06,68.07,57.47,84,56,1014.9,1011.6,100,89,100,0,100,2,100,0,8.95,0.92
2016,10,2,0,0,55.99,71.04,1018.52,1.9,0.3,46.88,1.25,1.58,45.83,393.42,7.67,249.13,60.21,48.51,84,51,1024.5,1015,100,0,26,0,25,0,100,0,13.2,3.33
2016,10,3,0,0,55.8,59.92,1026.09,0,0,31.12,0,0,31.12,497.85,4.47,233.3,62.71,48.88,73,44,1027.8,1023.4,100,0,0,0,0,0,100,0,7.16,3
2016,10,4,0,0,53.73,66.62,1028.01,0,0,0.29,0,0,0.29,692.22,7.02,94.87,64.62,42.8,88,44,1029.6,1026.5,4,0,0,0,0,0,4,0,13.21,2.7
2016,10,5,0,0,50.18,56.67,1025.83,0,0,6.25,0,0,6.25,606.91,9.34,85.09,58.55,42.13,77,36,1027.8,1023.3,41,0,0,0,0,0,41,0,17.02,1.12
2016,10,6,0,0,46.86,69,1019.14,0,0,21.58,16.38,8.04,15.04,461.49,5.26,163.96,61.5,33.39,93,45,1023.4,1014.6,100,0,100,0,47,0,100,0,11.29,1.92
2016,10,7,0,0,50.35,71.83,1017.82,0,0,46.98,8.88,9.92,36.83,512.85,3.77,111.75,60.39,40.98,91,55,1019.2,1016.3,100,0,85,0,100,0,100,0,10.17,0.45
2016,10,8,0,0,51.65,66.54,1021.23,0.1,0,68.54,2.33,0.08,68.46,344.56,5.25,172.08,56.98,47.52,77,52,1024.3,1019.2,100,0.9,11,0,2,0,100,0,7.66,3.91
2016,10,9,0,0,48.14,76.83,1024.75,1.6,1.8,69.46,2.08,7.58,67,88.14,4.41,246.28,52.41,43.3,91,61,1026.4,1023.7,100,3,11,0,59,0,100,0,9.75,0.71
2016,10,10,0,0,48.28,68.54,1023.74,0,0.2,67.58,0,50.67,35.54,289.07,3.25,104,55.83,40.44,91,45,1027.1,1020,100,2,0,0,100,0,100,0,5.87,0.22
2016,10,11,0,0,47.12,63.04,1019.29,0.1,0.3,34.67,0,23.21,17.17,525.55,3.8,127.5,54.64,40.62,82,43,1021,1017,100,0,0,0,100,0,100,0,5.96,1.2
2016,10,12,0,0,45.34,66.04,1017.65,0,0,3.15,3.71,0.21,1.96,633.75,5.24,99.56,56.37,35.49,87,42,1020.1,1015.1,36,0,27,0,5,0,36,0,10.38,0.92
2016,10,13,0,0,46.75,68.58,1012.62,1.2,0,89.83,85.88,88.83,44.5,0,6.2,119.81,56.17,38.89,87,47,1016.4,1009.2,100,8,100,9,100,8,100,0,10.41,2.72
2016,10,14,0,0,54.27,76.04,1007.06,4.5,0.9,76.26,81.17,74.96,34.33,160.79,8.4,128.8,62.53,47.95,89,61,1010.5,1003.6,100,0.6,100,2,100,0,100,0,13.66,1.84
2016,10,15,0,0,56.24,68.12,1015.14,0,0.4,15.65,11.33,13.12,12.5,649.28,3.93,194.92,64.24,49.68,86,44,1019.8,1007.2,100,0,100,0,100,0,100,0,7.38,0.67
2016,10,16,0,0,57.07,69.54,1021.52,0,0,46.46,47.58,45,0.29,369.05,6.95,121.36,69.57,45.55,92,45,1023.5,1019.9,100,0,100,0,100,0,7,0,10.82,3.36
2016,10,17,0,0,59.32,71.42,1023.93,7.2,7.2,97.17,65.54,96.92,52.42,31.91,5.34,216.55,66.4,53.78,90,55,1025.5,1022.4,100,73,100,0,100,73,100,0,8.86,1.92
2016,10,18,0,0,55.95,78.33,1025.07,1.9,4.5,83.67,42.33,43.17,56.04,181.28,5.26,236.4,60.84,53.01,93,60,1026.9,1023.6,100,10,100,0,100,0,100,0,9.88,1.34
2016,10,19,0,0,52.2,69.92,1021.67,1.8,1.1,81,15.75,9.88,81,77.12,9.38,263.82,55.85,48,84,59,1023.6,1019.6,100,0,100,0,100,0,100,0,13.65,6.15
2016,10,20,0,0,49.29,72.67,1018.47,1,0,74.42,0.75,0.62,74.42,270.63,10.12,260.38,54.25,44.49,84,59,1020.3,1016.5,100,0,14,0,10,0,100,0,13.45,7.44
2016,10,21,0,0,48.41,75.42,1017.85,5.8,5.8,80.75,8.33,30.71,80.75,137.23,9.39,268.72,52.18,43.18,87,62,1019.8,1016.3,100,0,77,0,100,0,100,0,13.25,4.75
2016,10,22,0,0,46.67,67.46,1017.22,0,0,40.02,0.71,27.88,14.58,260.61,2.64,211.2,55.02,39.85,83,49,1019.9,1014.3,100,0,15,0,100,0,100,0,5.19,0.89
2016,10,23,0,0,48.81,75.29,1013.49,1,1.4,96.08,44.46,62,95.83,0,9.62,121.01,54.81,41.85,85,61,1015.4,1011.5,100,6,100,10,100,0,100,0,12.72,5.46
2016,10,24,0,0,57.92,72.96,1015.07,1.5,4,81.79,59.46,29.04,80.33,181.18,9.31,138.34,69.19,44.47,96,53,1018.1,1012.6,100,18,100,11,100,0,100,0,15.33,3.33
2016,10,25,0,0,57.72,87.92,1023.34,10.2,37.2,95.42,73.54,91.21,60.58,40.85,3.34,276.92,61.25,53.44,97,77,1026.5,1018.9,100,30,100,10,100,18,100,0,9.93,0.45
2016,10,26,0,0,53.85,86.5,1029.27,0,0,60.08,4.12,26.25,52.88,160.91,3.81,317.05,60.28,48.15,97,68,1032.6,1027.1,100,0,73,0,100,0,100,0,7.02,0.71
2016,10,27,0,0,50.95,80.75,1035.43,0,0,44.61,2.25,2.12,42.83,321.72,2.53,249.29,58.55,46.54,94,63,1037.9,1033.3,100,0,26,0,30,0,100,0,4.75,0.32
2016,10,28,0,0,50.85,74.58,1036.72,0,0,15.63,7.38,15.42,0,527.3,3.08,224.7,59.94,43.41,93,52,1038.7,1035,44,0,36,0,44,0,0,0,6.36,0.92
2016,10,29,0,0,50.42,81.67,1034.97,0,0,21.17,2.71,0,21.17,438.43,2.54,223.29,60.84,41.94,97,61,1038.2,1031.3,100,0,12,0,0,0,100,0,5.27,0
2016,10,30,0,0,48.46,80.46,1030.38,0,0,18.62,3.62,0,18.33,432.41,2.43,201.9,58.71,40.62,95,62,1032.7,1027.8,100,0,14,0,0,0,100,0,5.52,0.71
2016,10,31,0,0,49.66,76.83,1028.15,0,0,24.14,32.17,13.62,11,397.91,2.67,174.64,59.85,41.97,94,58,1029.8,1025.9,100,0,100,0,100,0,93,0,8.5,0.22
2016,11,1,0,0,52.29,71.21,1023.71,0,0,2.23,7.42,0,0,591.97,4.65,171.08,63.21,43.39,83,46,1027.6,1019.9,6.9,0,23,0,0,0,0,0,8.82,0
2016,11,2,0,0,49.95,80.83,1021.59,0.1,0.7,75.89,22.83,6.54,72.38,102.45,6.37,266.83,54.75,44.13,93,66,1023.1,1019.7,100,4.5,100,0,62,0,100,0,10.91,2.8
2016,11,3,0,0,42.98,75.88,1023.45,0,0,21.16,6.79,0,19.33,425.13,3.17,183.72,51.49,36.41,97,50,1025.7,1021.4,100,0,20,0,0,0,100,0,5.7,1.2
2016,11,4,0,0,47.52,67.62,1015.9,0.3,0.4,57.77,41.25,56.88,20.33,274.46,5.71,125.37,57.78,34.65,86,48,1021.2,1009.5,100,3.9,100,10,100,0,100,0,11.41,2.94
2016,11,5,0,0,53.19,79.92,1003.93,9.2,26.4,100,60.58,98.71,97.25,0,6.92,235.71,60.01,47.26,92,67,1009.5,998.8,100,100,100,7,100,79,100,34,15.71,2.11
2016,11,6,0,0,43.26,78.58,1004.38,2.2,1.6,79.71,33.75,59,76.83,160.21,8.25,278.31,46.65,38.23,89,64,1006.5,1002.8,100,18,100,0,100,0,100,6,10.22,5.82
2016,11,7,0,0,38.35,74.75,1009.77,1.3,0.2,47.67,0,21,44.38,160.66,6.68,227.31,42.76,33.1,87,57,1011.8,1007.2,100,0,0,0,100,0,100,0,10.3,3.61
2016,11,8,0,0,37.67,76.62,1011.89,0.4,1.3,64.42,0,21.46,63.92,7.22,6.34,219.07,45.54,30.97,89,54,1014.8,1010.4,100,0,0,0,66,0,100,0,10.57,1
2016,11,9,0,0,39.13,76.75,1006.71,4.8,7.5,71.21,42.42,70,62.62,0,14.52,209.92,45.97,32.43,91,58,1013.6,1002.2,100,0,100,0,100,0,100,0,24.75,4.84
2016,11,10,0,0,45.06,82.42,1010.91,7.4,13.4,90.38,16.08,88.46,75.83,65.16,15.37,262.75,48.52,41.38,87,71,1012.6,1007.3,100,17,100,0,100,17,100,0,24.58,6.73
2016,11,11,0,0,43.13,80.58,1018.17,5,11.6,84.04,0,23.75,84.04,182.55,14.91,289.57,46.78,40.14,89,70,1024.9,1011.2,100,0,0,0,100,0,100,0,19.79,8.63
2016,11,12,0,0,39.86,81.62,1025.78,0.5,0,57.6,11.75,8.71,47.88,326.64,4.49,176.08,45.97,35.96,92,62,1028.1,1023.7,100,0,100,0,100,0,100,0,7.34,1.36
2016,11,13,0,0,43.14,70.67,1026.43,0,0,90.58,19.17,61.71,86.12,14.04,6.56,104.68,50.85,34.75,89,52,1030.2,1024.1,100,3,100,0,100,0,100,0,9.94,3.04
2016,11,14,0,0,36.63,77.33,1034.83,0,0,16.14,3.71,2.88,12.46,388.06,2.6,225.07,41.41,32.16,88,61,1038.3,1031.3,100,0,21,0,45,0,100,0,5.41,0.45
2016,11,15,0,0,42.18,63,1035.14,0,0,88.55,8.96,44.12,77,1.28,3.14,199.4,48.79,34.34,80,43,1037.6,1032.4,100,6.9,36,0,100,0,100,0,7.25,1.57
2016,11,16,0,0,49.49,83.75,1027.83,3.6,4,100,53.62,66.29,96.08,0,4.63,202.66,55.96,44.37,92,67,1033.5,1022.8,100,100,100,0,100,0,100,6,10.13,0
2016,11,17,0,0,53.37,74.92,1017.7,1.2,1.3,60.95,34.58,39.04,56.08,313.28,11.42,244.64,57.87,50.27,83,67,1023,1011.9,100,0.3,100,1,100,0,100,0,18.1,6.61
2016,11,18,0,0,53.01,70.5,1010.4,2.5,15.2,83.45,51.71,67.83,72.71,106.91,14.26,239.88,60.73,45.5,83,57,1014.1,1006.2,100,3.9,100,0,100,0,100,0,23.41,3.81
2016,11,19,0,0,45.05,77.33,1014.58,4.3,10.1,75.78,39.79,74.12,46.92,208.76,7.12,201.61,48.07,41.11,93,61,1017,1013.4,100,4.2,100,0,100,0,100,0,16.01,2.73
2016,11,20,0,0,44.37,73.21,1009.9,0,0,49.74,43.92,48.79,15.83,346.49,11.19,143.01,58.17,32.95,96,39,1013.9,1006.6,100,1.5,100,5,100,0,100,0,19.91,7.79
2016,11,21,0,0,49.02,73.92,1006.95,0,0,100,92.21,100,74.38,0,7.37,117.35,54.99,39.06,92,60,1009.6,1003.7,100,100,100,9,100,100,100,0,9.71,4.41
2016,11,22,0,0,50.85,83.58,1013.61,0,0,94.46,69.5,87.04,62.54,0,3.95,192.75,57.96,46.2,94,71,1017.6,1009.1,100,43,100,15,100,29,100,0,10.33,1
2016,11,23,0,0,52.02,82.25,1018.81,0.1,0,75.83,73.17,74.25,24.42,30.62,3.61,193.21,60.01,48.2,96,69,1021.7,1016.6,100,7.2,100,14,100,0,100,0,6.53,0.89
2016,11,24,0,0,46.95,88.79,1017.61,0,0,53.86,67.33,49.33,20.04,102.79,2.77,240.22,51.62,42.48,98,77,1019.3,1016.3,100,2.4,100,8,100,0,100,0,5.32,0.45
2016,11,25,0,0,44.28,87.17,1018.07,1.7,0.8,100,63.71,77.33,95.46,0,3.24,236.59,46.65,41.04,96,78,1021.5,1016,100,100,100,7,100,0,100,0,4.91,1.41
2016,11,26,0,0,47.43,83.21,1021.5,0.6,1.2,64.32,21.67,31.38,59.33,187.33,2.75,133.74,52.7,43.75,94,69,1024.8,1018.7,100,0,100,0,100,0,100,0,4.78,0.71
2016,11,27,0,0,44.94,81.08,1021.27,0,0.4,86.25,19.08,27.5,68.29,6.38,4.78,203.37,49.17,40.05,95,68,1023.5,1018.5,100,6,100,0,100,0,100,0,10.75,1.14
2016,11,28,0,0,36.53,55.38,1026.19,0,0,13.17,4.04,1.21,13.17,531.97,13.09,80.59,41.95,31.89,75,37,1030,1022.4,100,0,38,0,27,0,100,0,17.8,7.65
2016,11,29,0,0,33.56,55.42,1033.77,0,0,0,0,0,0,530.12,6.98,131.9,39.83,29.91,66,43,1037.3,1029.9,0,0,0,0,0,0,0,0,14.99,0.67
2016,11,30,0,0,36.76,71.71,1037.9,0,0,1.47,3.04,0.92,0,528.21,3.92,153.88,44.96,29.93,81,61,1040.4,1035.9,19,0,25,0,19,0,0,0,8.38,0.89
2016,12,1,0,0,39.3,58.17,1033.45,0,0,2.23,5.46,1.58,0,522.18,2.84,219.53,45.68,34.72,77,38,1038.1,1029,13,0,26,0,13,0,0,0,4.82,0.5
2016,12,2,0,0,36.73,70.5,1027.41,0,0,1.39,4.62,0,0,512.71,2.08,170.49,42.6,32.02,92,49,1030.3,1024.5,5.7,0,19,0,0,0,0,0,4.34,0
2016,12,3,0,0,35.23,80.42,1025.9,0,0,24.42,1.12,0,24.42,306.25,4.2,123.2,45.16,30.85,96,56,1028.6,1022.8,100,0,9,0,0,0,100,0,9.18,0
2016,12,4,0,0,35.19,74.79,1029.03,0,0,4.21,0,0,4.21,489.93,7.66,116.51,43.5,31.35,82,60,1030.9,1026.6,27,0,0,0,0,0,27,0,10.52,4.61
2016,12,5,0,0,36.9,78.08,1031.15,0,0,0,0,0,0,520.71,5.96,108.02,46.35,29.48,92,65,1033.5,1028,0,0,0,0,0,0,0,0,7.71,4.03
2016,12,6,0,0,39.49,78.25,1034,0,0,1.12,3.75,0.12,0,502.96,2.95,115.17,48.49,34.27,91,60,1036.3,1031.4,6,0,20,0,3,0,0,0,4.53,0.32
2016,12,7,0,0,38.88,75.04,1037.05,0,0,18.25,22.33,14.5,0.21,379.84,2.76,131.57,47.84,33.17,97,45,1039,1033.7,100,0,100,0,100,0,2,0,5.82,0
2016,12,8,0,0,42.99,52.92,1036.91,0,0,10.95,13.54,8.79,0,475.2,4.11,109.37,49.98,36.59,68,35,1039.3,1034.7,77,0,37,0,77,0,0,0,5.5,2.06
2016,12,9,0,0,44.61,53.04,1034.16,0,0,34.78,36.71,33.58,0,186.56,3.66,120.87,48.94,41.56,70,41,1036.7,1031.4,100,0,100,0,100,0,0,0,4.74,2.12
2016,12,10,0,0,44.17,60.33,1028.71,0,0,2.25,0,2.25,0,480.42,3.16,140.52,47.88,38.73,71,54,1031.1,1027,54,0,0,0,54,0,0,0,4.7,0.63
2016,12,11,0,0,40.35,71.29,1025.97,0,0,37.63,20.54,11.83,30.58,129.08,4.8,210.51,46.33,37.6,91,54,1027.5,1024.9,100,0,100,0,100,0,100,0,7.65,1.8
2016,12,12,0,0,38.78,83.62,1027.81,0,0,63.3,47.04,57.58,20.29,143.94,4.91,156.25,44.92,35.19,94,72,1029.2,1026.8,100,0.6,100,2,100,0,100,0,6.95,0.22
2016,12,13,0,0,39.85,78,1027.98,0,0,31.05,10.67,26.08,4.33,266.17,3.77,111.99,46.76,34.43,85,65,1029.8,1026.6,100,0,31,0,100,0,100,0,6.67,2.47
2016,12,14,0,0,41.01,69.67,1026.4,0,0,2.25,0,2.25,0,511.71,5.1,111.53,47.34,37.71,82,51,1027.6,1024.5,27,0,0,0,27,0,0,0,6.19,3.8
2016,12,15,0,0,39.02,67.17,1026.75,0,0,1.65,5.5,0,0,506.97,5.1,112.65,47.21,34.99,83,55,1028.8,1024.6,5.7,0,19,0,0,0,0,0,7.57,3.82
2016,12,16,0,0,36.71,78.58,1029.82,0,0,10.86,19.54,6.62,1.67,480.22,8.46,110.46,45.68,31.84,96,61,1035.7,1026.4,28,4.2,29,14,28,0,14,0,13.42,3.7
2016,12,17,0,0,40.02,69.33,1038.96,0,0,55.12,19.83,25.62,38.29,145.62,2.66,148.41,47.28,31.44,97,61,1041.1,1036.2,100,6,31,0,41,6,100,0,4.11,0.32
2016,12,18,0,0,38.55,78.88,1038.27,0,0,61.46,10.92,27.71,38.29,231.45,3.07,279.85,42.55,34.43,91,67,1041.8,1033.4,100,0,100,0,100,0,100,0,5.96,0.89
2016,12,19,0,0,36.13,81.62,1028.22,0,0,61.46,0.71,8.5,54.08,221.99,4.07,134.66,44.24,30.79,95,57,1033.4,1024.5,100,0,15,0,100,0,100,0,10.82,1.27
2016,12,20,0,0,34.43,80.38,1026.47,0,0,30.2,41.33,25.83,19.04,405.67,2.84,234.59,43.38,27.63,95,63,1028.5,1024,100,0,100,0,100,0,100,0,7.44,0.22
2016,12,21,0,0,38.41,74.29,1032.41,0,0,5.85,11.08,3.5,0,504.67,2.23,176.99,43.16,34.18,85,61,1036.3,1028.7,83,0,75,0,83,0,0,0,4.7,0.32
2016,12,22,0,0,41.97,74.17,1035.11,0.3,0,31.7,30.92,29.38,16.67,496.44,3.4,143.61,47.28,35.6,80,64,1037.1,1032.7,100,0,100,0,100,0,100,0,5.48,1.57
2016,12,23,0,0,43.89,87.5,1037.73,0.6,0,87.7,10.71,8.21,87.58,43.03,2.04,213.81,46.38,41.09,96,79,1041.3,1034.9,100,0.6,97,0,100,0,100,0,4.91,0.32
2016,12,24,0,0,45.53,80.83,1035.97,0.2,0.8,85.33,72.54,69.88,42.04,0,7.14,242.99,51.94,40.75,89,69,1037.5,1032.5,100,6.9,100,5,100,0,100,0,16.65,0.32
2016,12,25,0,0,46.18,71.21,1036.4,0,0,69.83,25.46,30.46,63.75,138.62,8.21,259.86,51.4,42.94,88,55,1038.7,1032.8,100,0,81,0,100,0,100,0,12.75,3.2
2016,12,26,0,0,47.23,81.25,1036.27,0.5,1.2,84.41,1.88,5.88,84.38,0,7.71,253.95,53.38,42.03,92,70,1040.5,1033.1,100,0,10,0,100,0,100,0,13.65,4.03
2016,12,27,0,0,37.55,83.12,1046.15,0,0,21.17,0,0,21.17,402.34,2.35,216.67,42.44,31.87,98,72,1049,1041.5,100,0,0,0,0,0,100,0,4.61,0.22
2016,12,28,0,0,35.61,82.67,1046.97,0,0,0,0,0,0,512.04,2.45,103.73,43.36,31.15,93,70,1049.9,1043.6,0,0,0,0,0,0,0,0,4.61,0.5
2016,12,29,0,0,34.29,81.54,1042.27,0,0,2.54,0,0,2.54,491.38,4.61,182.7,39.31,30.81,92,73,1045.4,1038.6,15,0,0,0,0,0,15,0,7.61,2.03
2016,12,30,0,0,34.84,83.04,1042.17,0,0,0,0,0,0,513.54,3.74,113.4,41.2,29.44,93,72,1045,1039.2,0,0,0,0,0,0,0,0,6.67,1.5
2016,12,31,0,0,37.47,64.79,1037.42,0,0,0,0,0,0,514.2,3.43,117.99,41.02,35.24,77,51,1041.1,1032.3,0,0,0,0,0,0,0,0,5.11,2.34
2017,1,1,0,0,38.29,62.88,1026.25,0,0,0,0,0,0,514.44,3.62,122.81,42.1,34.97,75,54,1032.4,1022.4,0,0,0,0,0,0,0,0,5.72,0.22
2017,1,2,0,0,35.56,82.88,1025.8,2.2,1.3,84.5,20.83,45.75,82.54,0,6.65,255.52,40.12,30.51,95,68,1031.3,1023,100,0,100,0,100,0,100,0,12.53,1.61
2017,1,3,0,0,32.39,80,1031.03,0,0,38.71,1.04,1.88,36.83,447.5,2.89,217.47,37.33,27.41,93,65,1033.7,1029,100,0,18,0,43,0,100,0,7.39,0.63
2017,1,4,0,0,35.24,79.92,1024.38,1.8,4.9,92.67,30.38,54.17,85.04,0,17.7,265.19,37.92,31.95,89,68,1028.8,1021,100,28,100,0,100,0,100,0,25.52,7.65
2017,1,5,0,0,31.25,77.67,1030.8,0.5,3.5,47.46,0,0,47.46,254.15,9.37,234.41,34.9,24.01,86,67,1038.3,1023.4,100,0,0,0,0,0,100,0,16.51,1.63
2017,1,6,0,0,26.16,66,1039.94,0,0,7.92,0,1.54,6.38,509.69,7.62,103.54,29.14,22.51,82,48,1041.8,1038.4,54,0,0,0,37,0,54,0,13.04,2.8
2017,1,7,0,0,27.09,58.29,1036.78,0,0,68.58,13.62,50.75,54.67,84.89,8.38,175.13,33.35,20.7,83,42,1040,1034.2,100,0,97,0,100,0,100,0,14.33,0.89
2017,1,8,0,0,32.67,79.75,1032.83,1.2,1.2,94.46,33.04,47.62,94.46,69.41,14.18,284.65,37.15,29.52,89,66,1034.4,1031.6,100,36,100,0,100,0,100,36,21.03,5.19
2017,1,9,0,0,32.2,81.04,1028.72,0,0,53.96,13.17,10.42,44.54,446.39,3.32,198.67,36.68,28.89,91,66,1033.1,1021.5,100,0,100,0,100,0,100,0,6.64,0.81
2017,1,10,0,0,35.02,87.04,1013.24,8.6,6.6,83.25,32.42,73.25,83.25,0,8.38,226.87,37.74,31.64,100,72,1020.4,1009.8,100,0,100,0,100,0,100,0,17.98,4.47
2017,1,11,0,0,38.06,83.58,1016.69,0.3,2.9,75.71,0,9.42,69.08,166.33,14.7,251.08,43.63,29.66,100,62,1019.7,1012.8,100,0,0,0,99,0,100,0,25.38,4.8
2017,1,12,0,0,43.55,75.96,1013.7,1.5,3.8,96.67,37.83,94.58,75.71,0,14.07,251.87,49.44,39.25,91,61,1020.3,997,100,61,100,0,100,61,100,0,28.95,3.83
2017,1,13,0,0,36.22,76.38,1005.63,1.9,4.7,60.04,0,45.96,46.71,187.58,26.64,267.6,47.28,32.65,89,66,1009,995.9,100,0,0,0,100,0,100,0,36.91,13.45
2017,1,14,0,0,32.6,83.75,1015.82,7.5,11.4,95.62,3.42,94.29,88.96,28.51,25.31,283.86,35.56,29.46,94,73,1019.2,1007.7,100,52,40,0,100,46,100,29,35.82,12.61
2017,1,15,0,0,31.63,84.62,1022.83,3.9,6.1,68.08,1.21,19.96,65.5,86.17,10.68,272.01,35.74,28.94,95,65,1024.6,1018.8,100,1,14,0,100,0,100,0,18.24,2
2017,1,16,0,0,29.58,78.58,1026.22,0.1,1.1,40.29,0,0.42,40.29,198.19,5.62,98.69,35.49,24.58,90,60,1029.9,1024.4,100,0,0,0,10,0,100,0,14.61,0.81
